-5.10497103E+00  -3.65798009E+00  -1.71921669E+00  
 8.14626228E+00   1.91112752E+00   6.51757647E-01  
 0.00000000E+00

-4.29861993E+00   5.06599702E+00   9.10373244E-01  
 6.67950132E+00   1.58421491E+00  -6.54524952E-01  
 0.00000000E+00

 6.11706917E+00   9.68998304E+00   6.47220116E+00  
 1.14736737E+01   1.07363163E+00   1.03861803E+00  
 0.00000000E+00

-6.05102024E+00  -2.22486673E+00  -7.64427020E-01  
 7.95172023E+00   1.79455125E+00   4.28959042E-01  
 0.00000000E+00

-4.68029766E+00  -1.32866180E+00  -7.21404257E-01  
 6.37586699E+00   1.84417635E+00   3.89058008E-01  
 0.00000000E+00

-9.51635447E+00   6.28036914E+00  -5.27430262E+00  
 1.33357746E+01   2.06063842E+00  -4.65334366E-01  
 0.00000000E+00

-7.97725046E+00   3.41288447E+00  -5.63072212E+00  
 1.14183849E+01   2.19039168E+00  -2.62572209E-01  
 0.00000000E+00

-7.08123625E+00   9.10045001E+00  -4.19550695E+00  
 1.25665016E+01   1.99702627E+00  -7.86585540E-01  
 0.00000000E+00

-5.53502584E+00   5.21470141E+00  -9.36640058E+00  
 1.29588785E+01   2.49800124E+00  -5.72810074E-01  
 0.00000000E+00

-5.74038847E+00  -3.87949136E+00  -6.14396162E+00  
 1.09671537E+01   2.28021940E+00   6.26598884E-01  
 0.00000000E+00

-7.47026964E-01  -9.82569789E-01  -2.39473620E+00  
 4.30196700E+00   2.48015923E+00   8.48469436E-01  
 6.42546015E-73

-7.47026964E-01  -9.82569789E-01  -2.39473620E+00  
 4.30196700E+00   2.48015923E+00   8.48469436E-01  
 6.42546015E-73

-7.47026964E-01  -9.82569789E-01  -2.39473620E+00  
 4.30196700E+00   2.48015923E+00   8.48469436E-01  
 6.42546015E-73

-7.47026964E-01  -9.82569789E-01  -2.39473620E+00  
 4.30196700E+00   2.48015923E+00   8.48469436E-01  
 6.42546015E-73

-7.47026964E-01  -9.82569789E-01  -2.39473620E+00  
 4.30196700E+00   2.48015923E+00   8.48469436E-01  
 6.42546015E-73

-7.47026964E-01  -9.82569789E-01  -2.39473620E+00  
 4.30196700E+00   2.48015923E+00   8.48469436E-01  
 6.42546015E-73

-1.55358748E-01  -4.46680790E+00   5.56810846E+00  
 7.21723336E+00   8.85445653E-01   1.36252045E+00  
 3.34219891E-60

 7.71409670E-01  -2.51444136E+00   1.81424272E-01  
 3.61574582E+00   1.79916817E+00   1.50584467E+00  
 9.80899753E-13

 3.00202609E-01  -1.18395020E+00   5.49215049E+00  
 5.04368625E+00   4.72027382E-01   1.26070577E+00  
 6.93719452E-20

 3.00202609E-01  -1.18395020E+00   5.49215049E+00  
 5.04368625E+00   4.72027382E-01   1.26070577E+00  
 6.93719452E-20

-1.37869716E-01   2.36252179E+00  -4.45105170E+00  
 5.73281587E+00   2.82676788E+00  -8.75004328E-01  
 6.60852390E-37

-1.37869716E-01   2.36252179E+00  -4.45105170E+00  
 5.73281587E+00   2.82676788E+00  -8.75004328E-01  
 6.60852390E-37

 6.70286495E-01   2.36354086E+00  -2.78419912E+00  
 4.03585402E+00   2.78658893E+00  -1.33354362E+00  
 8.21993336E-08

 4.44193327E-01   1.25899935E+00  -1.52231685E+00  
 2.59578197E+00   2.90311312E+00  -4.36069877E-01  
 7.11361464E-09

 4.44193327E-01   1.25899935E+00  -1.52231685E+00  
 2.59578197E+00   2.90311312E+00  -4.36069877E-01  
 7.11361464E-09

 1.35956403E+00   2.16397058E+00  -5.95326436E+00  
 7.05917835E+00   2.96814873E+00   1.27118393E+00  
 3.28992344E-15

 1.35956403E+00   2.16397058E+00  -5.95326436E+00  
 7.05917835E+00   2.96814873E+00   1.27118393E+00  
 3.28992344E-15

 1.35956403E+00   2.16397058E+00  -5.95326436E+00  
 7.05917835E+00   2.96814873E+00   1.27118393E+00  
 3.28992344E-15

 1.35956403E+00   2.16397058E+00  -5.95326436E+00  
 7.05917835E+00   2.96814873E+00   1.27118393E+00  
 3.28992344E-15

 1.28780492E+00   1.49302044E+00  -6.65182933E+00  
 7.67309539E+00   3.06712398E+00   1.04240464E+00  
 1.88854812E-15

 1.28382258E+00   2.96308307E-01  -5.59576374E+00  
 6.63926476E+00   3.02705662E+00  -1.18741937E+00  
 2.36515769E-12

 1.28382258E+00   2.96308307E-01  -5.59576374E+00  
 6.63926476E+00   3.02705662E+00  -1.18741937E+00  
 2.36515769E-12

 1.28382258E+00   2.96308307E-01  -5.59576374E+00  
 6.63926476E+00   3.02705662E+00  -1.18741937E+00  
 2.36515769E-12

 1.28382258E+00   2.96308307E-01  -5.59576374E+00  
 6.63926476E+00   3.02705662E+00  -1.18741937E+00  
 2.36515769E-12

 1.23299725E+00   1.46291704E+00  -2.14911524E+00  
 3.19147407E+00   2.97848558E+00   1.10449307E+00  
 3.03104294E-04

 1.23299725E+00   1.46291704E+00  -2.14911524E+00  
 3.19147407E+00   2.97848558E+00   1.10449307E+00  
 3.03104294E-04

 1.23299725E+00   1.46291704E+00  -2.14911524E+00  
 3.19147407E+00   2.97848558E+00   1.10449307E+00  
 3.03104294E-04

 1.23299725E+00   1.46291704E+00  -2.14911524E+00  
 3.19147407E+00   2.97848558E+00   1.10449307E+00  
 3.03104294E-04

 1.23299725E+00   1.46291704E+00  -2.14911524E+00  
 3.19147407E+00   2.97848558E+00   1.10449307E+00  
 3.03104294E-04

 1.23299725E+00   1.46291704E+00  -2.14911524E+00  
 3.19147407E+00   2.97848558E+00   1.10449307E+00  
 3.03104294E-04

 1.23299725E+00   1.46291704E+00  -2.14911524E+00  
 3.19147407E+00   2.97848558E+00   1.10449307E+00  
 3.03104294E-04

 1.23299725E+00   1.46291704E+00  -2.14911524E+00  
 3.19147407E+00   2.97848558E+00   1.10449307E+00  
 3.03104294E-04

 1.27531339E+00   1.83382379E+00   1.33621168E+00  
 9.40264788E-01   1.20513039E+00   1.25188489E+00  
 5.31662578E-03

 1.27531339E+00   1.83382379E+00   1.33621168E+00  
 9.40264788E-01   1.20513039E+00   1.25188489E+00  
 5.31662578E-03

 1.27531339E+00   1.83382379E+00   1.33621168E+00  
 9.40264788E-01   1.20513039E+00   1.25188489E+00  
 5.31662578E-03

 1.27531339E+00   1.83382379E+00   1.33621168E+00  
 9.40264788E-01   1.20513039E+00   1.25188489E+00  
 5.31662578E-03

 1.27531339E+00   1.83382379E+00   1.33621168E+00  
 9.40264788E-01   1.20513039E+00   1.25188489E+00  
 5.31662578E-03

 1.37912591E+00   1.24267046E+00  -1.61716879E+00  
 2.65559746E+00   2.97126441E+00   5.69369093E-01  
 2.18920495E-05

 1.20362606E+00   1.30211003E-01   1.74313901E+00  
 1.16200347E+00   8.76906303E-01  -1.34082822E+00  
 2.10180803E-02

 1.20362606E+00   1.30211003E-01   1.74313901E+00  
 1.16200347E+00   8.76906303E-01  -1.34082822E+00  
 2.10180803E-02

 1.23075164E+00   9.23014885E-01  -5.36936346E-01  
 1.55606760E+00   2.98462203E+00  -3.22015363E-01  
 2.11681807E-02

 1.14984782E+00  -3.56051178E-02  -3.74782185E-01  
 1.72770321E+00   2.49100531E+00  -1.42709775E+00  
 1.48065233E-02

 1.14984782E+00  -3.56051178E-02  -3.74782185E-01  
 1.72770321E+00   2.49100531E+00  -1.42709775E+00  
 1.48065233E-02

 8.71015733E-01  -6.83493725E-01  -2.66659958E-01  
 2.11073814E+00   2.21442599E+00   1.49432870E+00  
 6.73944344E-04

 8.71015733E-01  -6.83493725E-01  -2.66659958E-01  
 2.11073814E+00   2.21442599E+00   1.49432870E+00  
 6.73944344E-04

 8.55040262E-01  -1.47581957E-01   1.28807339E+00  
 1.19203354E+00   1.32671446E+00   1.44514427E+00  
 2.40878404E-02

 8.55040262E-01  -1.47581957E-01   1.28807339E+00  
 1.19203354E+00   1.32671446E+00   1.44514427E+00  
 2.40878404E-02

 8.55040262E-01  -1.47581957E-01   1.28807339E+00  
 1.19203354E+00   1.32671446E+00   1.44514427E+00  
 2.40878404E-02

 1.11714261E+00   8.16483157E-02   2.50367384E-01  
 1.19123518E+00   2.25143587E+00  -1.44392402E+00  
 7.03808761E-02

 9.31156142E-01   1.25505234E-01   1.41600076E+00  
 9.70843555E-01   1.12797083E+00   1.49223420E+00  
 1.56768615E-01

 1.02432505E+00   5.21639371E-02   1.59606399E+00  
 1.11994517E+00   1.00956854E+00  -1.54513818E+00  
 1.34792604E-01

 1.09010757E+00   6.06309643E-01   7.75220864E-01  
 4.62208970E-01   2.07866377E+00  -1.34579260E+00  
 4.76534221E-01

 1.09010757E+00   6.06309643E-01   7.75220864E-01  
