-3.71841600E+00  -8.83925305E+00   8.76688794E-01  
 1.09128161E+01   1.58209624E+00   1.12364197E+00  
 0.00000000E+00

-7.36556935E+00  -6.91156735E+00  -7.43448612E+00  
 1.42729186E+01   2.20302403E+00   7.57513387E-01  
 0.00000000E+00

 6.34299322E+00   6.78550845E+00   8.75935023E+00  
 1.10556411E+01   7.92811550E-01   8.25141359E-01  
 0.00000000E+00

 5.75281913E+00  -3.03070825E+00   9.25964087E+00  
 1.03468626E+01   6.46370765E-01  -7.03370689E-01  
 0.00000000E+00

 4.80340590E+00  -2.04952356E+00   8.31239087E+00  
 8.78843277E+00   5.88008185E-01  -6.75829972E-01  
 0.00000000E+00

 7.37360314E+00  -1.36445416E+00   1.51946266E+00  
 6.81786637E+00   1.49453104E+00  -3.55238171E-01  
 0.00000000E+00

-5.74264084E+00   7.27554706E+00   7.01127095E+00  
 1.09991397E+01   9.92590951E-01  -7.49533457E-01  
 0.00000000E+00

 3.25310994E-01   1.69154507E+00   4.63783471E+00  
 3.76394490E+00   2.59590358E-01  -7.97735148E-01  
 6.70288964E-14

 3.25310994E-01   1.69154507E+00   4.63783471E+00  
 3.76394490E+00   2.59590358E-01  -7.97735148E-01  
 6.70288964E-14

 3.25310994E-01   1.69154507E+00   4.63783471E+00  
 3.76394490E+00   2.59590358E-01  -7.97735148E-01  
 6.70288964E-14

 4.49331023E-01  -4.22457211E-01   1.22523083E+00  
 1.54186568E+00   1.42419495E+00   1.20143798E+00  
 4.43406262E-09

 1.20466323E+00   3.92447472E+00   2.13272957E+00  
 3.14285153E+00   1.20208400E+00   1.50092734E+00  
 2.41638111E-09

 1.20466323E+00   3.92447472E+00   2.13272957E+00  
 3.14285153E+00   1.20208400E+00   1.50092734E+00  
 2.41638111E-09

 1.20466323E+00   3.92447472E+00   2.13272957E+00  
 3.14285153E+00   1.20208400E+00   1.50092734E+00  
 2.41638111E-09

 1.42450167E+00   1.53827173E+00  -7.96902841E-01  
 1.92322592E+00   2.77713465E+00   9.03021776E-01  
 1.36197937E-05

 1.42450167E+00   1.53827173E+00  -7.96902841E-01  
 1.92322592E+00   2.77713465E+00   9.03021776E-01  
 1.36197937E-05

 1.06582824E+00   8.90794658E-01   4.60298651E-01  
 5.54559925E-01   2.90958419E+00  -1.02832552E+00  
 6.79662967E-01

 1.06582824E+00   8.90794658E-01   4.60298651E-01  
 5.54559925E-01   2.90958419E+00  -1.02832552E+00  
 6.79662967E-01

 1.06582824E+00   8.90794658E-01   4.60298651E-01  
