-9.62082865E+00  -9.64041395E+00  
 1.57563342E+01   2.40020738E+00  
 0.00000000E+00

-5.54040401E+00  -4.17709245E+00  
 9.14658291E+00   2.53993013E+00  
 7.00248207E-92

-2.17655205E+00  -3.42496614E+00  
 6.08472779E+00   2.32732225E+00  
 1.10000543E-23

-2.17655205E+00  -3.42496614E+00  
 6.08472779E+00   2.32732225E+00  
 1.10000543E-23

-2.17655205E+00  -3.42496614E+00  
 6.08472779E+00   2.32732225E+00  
 1.10000543E-23

-2.17655205E+00  -3.42496614E+00  
 6.08472779E+00   2.32732225E+00  
 1.10000543E-23

 1.36938391E-01   4.19858115E+00  
 3.70161045E+00   2.09822266E+00  
 6.49094284E-02

-1.77720475E+00   2.18006473E+00  
 3.95725012E+00   2.83878298E+00  
 6.15364968E-03

-1.77720475E+00   2.18006473E+00  
 3.95725012E+00   2.83878298E+00  
 6.15364968E-03

-1.77720475E+00   2.18006473E+00  
 3.95725012E+00   2.83878298E+00  
 6.15364968E-03

-1.77720475E+00   2.18006473E+00  
 3.95725012E+00   2.83878298E+00  
 6.15364968E-03

-1.08586897E+00   3.38794074E+00  
 3.90190316E+00   2.48301341E+00  
 1.08993539E-02

-1.08586897E+00   3.38794074E+00  
 3.90190316E+00   2.48301341E+00  
 1.08993539E-02

-1.08586897E+00   3.38794074E+00  
 3.90190316E+00   2.48301341E+00  
 1.08993539E-02

 2.23452041E+00  -2.43277861E+00  
 3.44078026E+00   1.50258436E+00  
 3.39808329E-01

 4.10069165E+00  -4.17680328E-01  
 2.53430916E+00   5.93655956E-01  
 2.99745348E-01

-2.02575664E-01   1.44150044E+00  
 2.24638870E+00   2.94376699E+00  
 4.26312976E-02

 3.59291963E+00  -2.73336928E+00  
 4.05899484E+00   1.16751135E+00  
 1.96868541E-03

 7.52603728E+00  -1.54471006E+00  
 6.08380122E+00   4.31546845E-01  
 1.13549483E-23

-2.91113696E+00   5.33764445E+00  
 6.55243662E+00   2.41812256E+00  
 3.56122593E-31

-4.20468385E+00  -2.46912469E+00  
 7.10865162E+00   2.63177918E+00  
 1.86368329E-41

-4.20468385E+00  -2.46912469E+00  
 7.10865162E+00   2.63177918E+00  
 1.86368329E-41

-4.20468385E+00  -2.46912469E+00  
 7.10865162E+00   2.63177918E+00  
 1.86368329E-41

-6.32551280E+00  -2.31189720E+00  
 8.96006844E+00   2.76298341E+00  
 1.96514004E-86

 7.48323776E-02  -2.48161866E+00  
 3.97843423E+00   2.07590304E+00  
 4.90000211E-03

 4.66048616E+00  -4.25779287E+00  
 5.89258623E+00   1.10235374E+00  
 6.49249870E-21

 4.66048616E+00  -4.25779287E+00  
 5.89258623E+00   1.10235374E+00  
 6.49249870E-21

 4.66048616E+00  -4.25779287E+00  
 5.89258623E+00   1.10235374E+00  
 6.49249870E-21

 4.66048616E+00  -4.25779287E+00  
 5.89258623E+00   1.10235374E+00  
 6.49249870E-21

 3.70531632E+00  -3.69989925E+00  
 4.99971566E+00   1.22272794E+00  
 2.24778865E-10

 5.77600246E+00   1.15775752E+00  
 3.77929650E+00   4.17546931E-02  
 3.42555834E-02

 5.77600246E+00   1.15775752E+00  
 3.77929650E+00   4.17546931E-02  
 3.42555834E-02

 6.20468691E+00   4.15306885E+00  
 5.25559085E+00   6.43433168E-01  
 5.30506076E-13

 6.20468691E+00   4.15306885E+00  
 5.25559085E+00   6.43433168E-01  
 5.30506076E-13

-7.73131308E-02   6.67014509E+00  
 6.03868986E+00   1.92197058E+00  
 5.26709545E-23

 2.92651174E+00   4.77469517E+00  
 3.88673997E+00   1.33010138E+00  
 1.26717963E-02

 2.92651174E+00   4.77469517E+00  
 3.88673997E+00   1.33010138E+00  
 1.26717963E-02

 2.92651174E+00   4.77469517E+00  
 3.88673997E+00   1.33010138E+00  
 1.26717963E-02

-2.38130364E+00  -1.86917900E+00  
 5.23717574E+00   2.56180235E+00  
 8.40056520E-13

-3.27109795E+00   5.59934892E+00  
 6.99560463E+00   2.42414631E+00  
 3.02579027E-39

-3.27109795E+00   5.59934892E+00  
 6.99560463E+00   2.42414631E+00  
 3.02579027E-39

-3.27109795E+00   5.59934892E+00  
 6.99560463E+00   2.42414631E+00  
 3.02579027E-39

-2.14288237E+00   4.28050711E+00  
 5.28443008E+00   2.47184610E+00  
 2.56323104E-13

-2.14288237E+00   4.28050711E+00  
 5.28443008E+00   2.47184610E+00  
 2.56323104E-13

 6.61309223E+00   4.69775171E+00  
 5.91218975E+00   6.75702195E-01  
 3.45029020E-21

 5.94617956E-01  -1.73219978E-01  
 1.83072221E+00   2.44598647E+00  
 5.02651140E-04

 5.94617956E-01  -1.73219978E-01  
 1.83072221E+00   2.44598647E+00  
 5.02651140E-04

-1.85405916E+00   2.94029173E+00  
 4.31491646E+00   2.67519597E+00  
 6.73515293E-05

-1.85405916E+00   2.94029173E+00  
 4.31491646E+00   2.67519597E+00  
 6.73515293E-05

-4.40436145E+00  -1.00977336E+00  
 6.71230471E+00   2.83751184E+00  
 5.61609264E-34

-4.40436145E+00  -1.00977336E+00  
 6.71230471E+00   2.83751184E+00  
 5.61609264E-34

-4.40436145E+00  -1.00977336E+00  
 6.71230471E+00   2.83751184E+00  
 5.61609264E-34

-4.40436145E+00  -1.00977336E+00  
 6.71230471E+00   2.83751184E+00  
 5.61609264E-34

-4.40436145E+00  -1.00977336E+00  
 6.71230471E+00   2.83751184E+00  
 5.61609264E-34

-5.11406047E-01  -7.10591570E+00  
 8.48604912E+00   1.87124129E+00  
 2.42208433E-73

 2.40755882E+00  -1.86604284E+00  
 2.89487577E+00   1.42954076E+00  
 9.40451669E-01

-1.13041691E+00   3.19351597E+00  
 3.82243670E+00   2.53039001E+00  
 2.33352637E-02

 1.35572881E+00   4.09098072E+00  
 3.15741147E+00   1.77628996E+00  
 8.71396990E-01

 1.35572881E+00   4.09098072E+00  
 3.15741147E+00   1.77628996E+00  
 8.71396990E-01

 1.35572881E+00   4.09098072E+00  
 3.15741147E+00   1.77628996E+00  
 8.71396990E-01

 1.35572881E+00   4.09098072E+00  
 3.15741147E+00   1.77628996E+00  
 8.71396990E-01

 1.35572881E+00   4.09098072E+00  
 3.15741147E+00   1.77628996E+00  
 8.71396990E-01

 3.20337804E+00   1.39854864E+00  
 1.26765915E+00   3.19821713E-01  
 5.74558486E-08

 2.17016000E+00   3.83161770E+00  
 2.83672579E+00   1.51077565E+00  
 8.62342635E-01

 2.17016000E+00   3.83161770E+00  
 2.83672579E+00   1.51077565E+00  
 8.62342635E-01

 2.17016000E+00   3.83161770E+00  
 2.83672579E+00   1.51077565E+00  
 8.62342635E-01

 6.58311323E+00   3.08748123E+00  
 5.03612001E+00   4.27395382E-01  
 9.93733477E-11

 6.58311323E+00   3.08748123E+00  
 5.03612001E+00   4.27395382E-01  
 9.93733477E-11

 2.23992265E+00  -1.84390141E+00  
 2.85400387E+00   1.48663171E+00  
 8.88326487E-01

 2.23992265E+00  -1.84390141E+00  
 2.85400387E+00   1.48663171E+00  
 8.88326487E-01

 2.23992265E+00  -1.84390141E+00  
 2.85400387E+00   1.48663171E+00  
 8.88326487E-01

-3.63627195E+00   2.28813052E+00  
 5.78159509E+00   2.91690850E+00  
 2.14744045E-19

-2.33061494E+00   1.06636339E+00  
 4.33112339E+00   3.12626961E+00  
 5.30736253E-05

-2.29973031E+00  -3.22746258E+00  
 6.02985245E+00   2.36466926E+00  
 7.09524203E-23

-2.29973031E+00  -3.22746258E+00  
 6.02985245E+00   2.36466926E+00  
 7.09524203E-23

-2.29973031E+00  -3.22746258E+00  
 6.02985245E+00   2.36466926E+00  
 7.09524203E-23

-2.29973031E+00  -3.22746258E+00  
 6.02985245E+00   2.36466926E+00  
 7.09524203E-23

 1.05741929E+00  -5.17629080E+00  
 6.24780173E+00   1.72224054E+00  
 3.54668006E-26

 5.84684543E+00  -3.56782816E+00  
 5.97187357E+00   8.70871013E-01  
 4.90387031E-22

-3.13844909E+00  -2.90002881E+00  
 6.45088240E+00   2.49236306E+00  
 1.85176263E-29

-3.13844909E+00  -2.90002881E+00  
 6.45088240E+00   2.49236306E+00  
 1.85176263E-29

-3.08637238E+00  -3.47043355E+00  
 6.77170290E+00   2.42055575E+00  
 4.75203984E-35

-4.01474082E+00  -1.22704237E+00  
 6.41379956E+00   2.78698049E+00  
 7.61690977E-29

-4.01474082E+00  -1.22704237E+00  
 6.41379956E+00   2.78698049E+00  
 7.61690977E-29

-5.09795590E+00   4.58665982E+00  
 7.95267921E+00   2.67370700E+00  
 6.57128388E-60

-7.19563804E-01   5.76296413E+00  
 5.48469275E+00   2.08960526E+00  
 1.27182610E-15

-7.19563804E-01   5.76296413E+00  
 5.48469275E+00   2.08960526E+00  
 1.27182610E-15

-7.19563804E-01   5.76296413E+00  
 5.48469275E+00   2.08960526E+00  
 1.27182610E-15

-7.19563804E-01   5.76296413E+00  
 5.48469275E+00   2.08960526E+00  
 1.27182610E-15

-7.19563804E-01   5.76296413E+00  
 5.48469275E+00   2.08960526E+00  
 1.27182610E-15

