-5.85252394E+00  -5.90399670E+00  
 1.04559697E+01   2.42038470E+00  
 7.44399329E-135

 5.90767626E-01  -1.09322492E+00  
 2.52339582E+00   2.16333249E+00  
 2.83100578E-01

 6.40135542E+00   2.49533208E+00  
 4.64843496E+00   3.27508605E-01  
 2.77812001E-07

 6.40135542E+00   2.49533208E+00  
 4.64843496E+00   3.27508605E-01  
 2.77812001E-07

 6.40135542E+00   2.49533208E+00  
 4.64843496E+00   3.27508605E-01  
 2.77812001E-07

 7.19651169E+00   1.58864328E+00  
 5.22974518E+00   1.12795811E-01  
 1.01016365E-12

 4.59055185E+00   2.64374361E+00  
 3.06803715E+00   5.65412212E-01  
 9.74610899E-01

 4.59055185E+00   2.64374361E+00  
 3.06803715E+00   5.65412212E-01  
 9.74610899E-01

 5.65267022E+00  -3.62339667E-01  
 3.89845728E+00   3.56990540E-01  
 1.12815573E-02

 5.65267022E+00  -3.62339667E-01  
 3.89845728E+00   3.56990540E-01  
 1.12815573E-02

 1.31315547E+00  -3.96120592E+00  
 5.00852469E+00   1.70836493E+00  
 1.84741502E-10

 1.31315547E+00  -3.96120592E+00  
 5.00852469E+00   1.70836493E+00  
 1.84741502E-10

 1.31315547E+00  -3.96120592E+00  
 5.00852469E+00   1.70836493E+00  
 1.84741502E-10

 1.31315547E+00  -3.96120592E+00  
 5.00852469E+00   1.70836493E+00  
 1.84741502E-10

 1.31315547E+00  -3.96120592E+00  
 5.00852469E+00   1.70836493E+00  
 1.84741502E-10

 7.44576487E+00   8.30301270E-01  
 5.44840827E+00   3.11515165E-02  
 3.43793320E-15

 7.44576487E+00   8.30301270E-01  
 5.44840827E+00   3.11515165E-02  
 3.43793320E-15

 3.91678821E+00   1.51430306E+00  
 1.98458677E+00   2.62140675E-01  
 3.25314372E-03

 7.92554523E-01   2.71964658E+00  
 2.10121606E+00   2.18296209E+00  
 1.12448210E-02

 6.82456325E+00   1.29945679E+00  
 4.83384784E+00   6.19896761E-02  
 7.69017960E-09

 4.86049549E+00  -2.06759526E+00  
 4.19435038E+00   8.20319287E-01  
 3.61644425E-04

 4.86049549E+00  -2.06759526E+00  
 4.19435038E+00   8.20319287E-01  
 3.61644425E-04

 2.32766200E+00  -2.96650028E+00  
 3.98001091E+00   1.48837613E+00  
 4.81666100E-03

 2.32766200E+00  -2.96650028E+00  
 3.98001091E+00   1.48837613E+00  
 4.81666100E-03

 6.13978694E+00   1.69782920E+00  
