 3.82377380E-01   7.95706723E+00  -9.91521710E+00  
 1.29585573E+01   2.57236463E+00  -1.48225216E+00  
 6.38285786E-77

 3.82377380E-01   7.95706723E+00  -9.91521710E+00  
 1.29585573E+01   2.57236463E+00  -1.48225216E+00  
 6.38285786E-77

 6.32814909E-01   8.86367428E+00  -1.28691853E+00  
 8.19769445E+00   1.85351867E+00  -1.52413639E+00  
 1.68025647E-58

 6.32814909E-01   8.86367428E+00  -1.28691853E+00  
 8.19769445E+00   1.85351867E+00  -1.52413639E+00  
 1.68025647E-58

 6.32814909E-01   8.86367428E+00  -1.28691853E+00  
 8.19769445E+00   1.85351867E+00  -1.52413639E+00  
 1.68025647E-58

 6.32814909E-01   8.86367428E+00  -1.28691853E+00  
 8.19769445E+00   1.85351867E+00  -1.52413639E+00  
 1.68025647E-58

 6.32814909E-01   8.86367428E+00  -1.28691853E+00  
 8.19769445E+00   1.85351867E+00  -1.52413639E+00  
 1.68025647E-58

 1.41015252E+00   9.20467379E+00   1.92355945E+00  
 8.26667159E+00   1.45884177E+00   1.52084780E+00  
 4.91249115E-63

 1.41015252E+00   9.20467379E+00   1.92355945E+00  
 8.26667159E+00   1.45884177E+00   1.52084780E+00  
 4.91249115E-63

 1.41015252E+00   9.20467379E+00   1.92355945E+00  
 8.26667159E+00   1.45884177E+00   1.52084780E+00  
 4.91249115E-63

 1.41015252E+00   9.20467379E+00   1.92355945E+00  
 8.26667159E+00   1.45884177E+00   1.52084780E+00  
 4.91249115E-63

 1.42091691E+00   2.97309712E+00  -9.19413457E+00  
 1.03918556E+01   2.94621005E+00   1.36061882E+00  
 1.60413786E-30

 1.79999607E+00  -7.92581748E-01  -2.13074839E+00  
 3.69525758E+00   2.58155319E+00  -1.15103901E+00  
 1.52491616E-19

 7.07186830E-01  -1.42801613E+00  -5.88590253E+00  
 7.30730152E+00   2.80032688E+00   1.45077822E+00  
 5.26563955E-18

 7.07186830E-01  -1.42801613E+00  -5.88590253E+00  
 7.30730152E+00   2.80032688E+00   1.45077822E+00  
 5.26563955E-18

 7.07186830E-01  -1.42801613E+00  -5.88590253E+00  
 7.30730152E+00   2.80032688E+00   1.45077822E+00  
 5.26563955E-18

 1.63044988E+00   2.32412896E+00   4.48618277E-01  
 1.56678217E+00   1.93041768E+00   1.12643112E+00  
 6.02813470E-11

 1.63044988E+00   2.32412896E+00   4.48618277E-01  
 1.56678217E+00   1.93041768E+00   1.12643112E+00  
 6.02813470E-11

 1.63044988E+00   2.32412896E+00   4.48618277E-01  
 1.56678217E+00   1.93041768E+00   1.12643112E+00  
 6.02813470E-11

 1.63044988E+00   2.32412896E+00   4.48618277E-01  
 1.56678217E+00   1.93041768E+00   1.12643112E+00  
 6.02813470E-11

 1.48300577E+00   2.80380302E+00   2.03720240E+00  
 2.13606852E+00   1.06378574E+00   1.30916339E+00  
 7.48748010E-09

 1.48300577E+00   2.80380302E+00   2.03720240E+00  
 2.13606852E+00   1.06378574E+00   1.30916339E+00  
 7.48748010E-09

 1.48300577E+00   2.80380302E+00   2.03720240E+00  
 2.13606852E+00   1.06378574E+00   1.30916339E+00  
 7.48748010E-09

 1.48300577E+00   2.80380302E+00   2.03720240E+00  
 2.13606852E+00   1.06378574E+00   1.30916339E+00  
 7.48748010E-09

 1.48300577E+00   2.80380302E+00   2.03720240E+00  
